against_bug;against_dark;against_dragon;against_electric;against_fairy;against_fight;against_fire;against_flying;against_ghost;against_grass;against_ground;against_ice;against_normal;against_poison;against_psychic;against_rock;against_steel;against_water;attack;base_happiness;defense;experience_growth;height_m;hp;sp_attack;sp_defense;speed;weight_kg;is_legendary
0,2;0,333333333;0,5;0,25;1;0;0,2;0,2;0,5;0,2;0,25;0,2;0;0,25;0;0,2;0,428571429;0,2;0,444444444;0,25;0,533333333;0,442173077;0,020979021;0,192913386;0,407608696;0,452380952;0,085714286;0,011474892;0
0;0;0;0,25;0,142857143;0,25;0,466666667;0,066666667;0,5;0,066666667;0,5;0,066666667;0,5;0;0,125;0,066666667;0,428571429;0,2;0,555555556;0,5;0,533333333;0,192307692;0,027972028;0,192913386;0,244565217;0,357142857;0,257142857;0,012001263;0
0,066666667;0,333333333;0,25;0,25;0,142857143;1;0,2;0;0,5;0,2;1;0,066666667;0,25;0;0,125;0,066666667;0,428571429;0,466666667;0,361111111;0,25;0,422222222;0,625;0,013986014;0,192913386;0,163043478;0,095238095;0,142857143;0,063059269;0
0,066666667;0,333333333;0,25;0,25;0,142857143;1;0,2;0;0,5;0,2;1;0,066666667;0,25;0;0,125;0,066666667;0,428571429;0,466666667;0,472222222;0,25;0,6;0,625;0,048951049;0,232283465;0,217391304;0,142857143;0,2;0,126223813;0
0,066666667;0,333333333;0,25;0,25;0,142857143;1;0,2;0;0,5;0,2;1;0,066666667;0,25;0;0,125;0,066666667;0,428571429;0,466666667;0,75;0,25;1;0,625;0,132867133;0,271653543;0,27173913;0,285714286;0,257142857;0,378881988;0
0,2;0,333333333;0,5;0,25;1;0,125;0,2;0,466666667;1;0,2;0,25;0,2;1;0,5;0,25;0,066666667;0,428571429;0,2;0,194444444;0,5;0,222222222;0,384615385;0,027972028;0,114173228;0,163043478;0,166666667;0,314285714;0,011685441;0
0,2;0,333333333;0,5;0,25;1;0,125;0,2;0,466666667;1;0,2;0,25;0,2;1;0,5;0,25;0,066666667;0,428571429;0,2;0,527777778;0,5;0,355555556;0,384615385;0,076923077;0,232283465;0,380434783;0,30952381;0,542857143;0,033056111;0
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,222222222;0,5;0,155555556;0,625;0,027972028;0,153543307;0,298913043;0,095238095;0,342857143;0,01589641;0
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,388888889;0,5;0,333333333;0,625;0,090909091;0,271653543;0,679347826;0,285714286;0,742857143;0,04221497;0
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,25;0,5;0,155555556;0,384615385;0,013986014;0,232283465;0,407608696;0,261904762;0,514285714;0,004316244;0
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,194444444;0,5;0,2;0,384615385;0,013986014;0,232283465;0,35326087;0,30952381;0,514285714;0,004316244;0
0,2;0,333333333;0,5;0,25;0,428571429;0,125;0,466666667;0,466666667;0,5;0,066666667;0,125;0,2;1;0,5;0,25;0,466666667;0,428571429;0,2;0,377777778;0,5;0,311111111;0;0,034965035;0,251968504;0,201086957;0,30952381;0,457142857;0,018528266;0
0,2;0,333333333;0,5;0,25;0,428571429;0,125;0,466666667;0,466666667;0,5;0,066666667;0,125;0,2;1;0,5;0,25;0,466666667;0,428571429;0,2;0,233333333;0,5;0,311111111;1;0,027972028;0,251968504;0,342391304;0,30952381;0,457142857;0,018528266;0
0,2;0,333333333;0,5;0,125;0,142857143;0,125;0,466666667;0,466666667;0,5;0;0,25;0,466666667;1;0,5;0,5;0,2;0,428571429;0,066666667;0,305555556;0,5;0,177777778;0,442173077;0,006993007;0,192913386;0,489130435;0,285714286;0,342857143;0,002000211;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,125;0,2;0,2;0,5;0,066666667;0,5;0,2;1;0,25;0,5;0,2;0,428571429;0,2;0,211111111;0,5;0,213333333;1;0,013986014;0,271653543;0,179347826;0,157142857;0,2;0,010737972;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,125;0,2;0,2;0,5;0,066666667;0,5;0,2;1;0,25;0,5;0,2;0,428571429;0,2;0,377777778;0,5;0,346666667;1;0,104895105;0,38976378;0,342391304;0,3;0,285714286;0,084114117;0
0,466666667;0;0,5;0,5;1;0,5;0,066666667;0,2;0,25;0,466666667;0,25;0,066666667;1;0,5;0;0,2;0,142857143;0,066666667;0,472222222;0,25;0,066666667;0,625;0,041958042;0,173228346;0,298913043;0;0,342857143;0,021791768;0
0,466666667;0;0,5;0,5;1;0,5;0,066666667;0,2;0,25;0,466666667;0,25;0,066666667;1;0,5;0;0,2;0,142857143;0,066666667;0,75;0,25;0,288888889;0,625;0,111888112;0,271653543;0,543478261;0,214285714;0,571428571;0,09337825;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,361111111;0,5;0,133333333;1;0,125874126;0,507874016;0,326086957;0,071428571;0,314285714;0,136751237;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,472222222;0,5;0,177777778;1;1;0,665354331;0,434782609;0,119047619;0,314285714;0,418886199;0
0,066666667;0,333333333;0,5;0;0,142857143;0,25;0,066666667;0,2;0,5;0,2;0,5;0,2;1;0,25;0,25;0,2;0,142857143;1;0,305555556;0,5;0,155555556;0,384615385;0,034965035;0,232283465;0,298913043;0,119047619;0,171428571;0,025160543;0
0,066666667;0,333333333;0,5;0;0,142857143;0,25;0,066666667;0,2;0,5;0,2;0,5;0,2;1;0,25;0,25;0,2;0,142857143;1;0,638888889;0,5;0,422222222;0,384615385;0,118881119;0,271653543;0,733695652;0,404761905;0,085714286;0,231498052;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,25;0,066666667;0,2;0,5;0,066666667;0,5;0,066666667;1;0,5;0,25;0,466666667;0,142857143;0,466666667;0,444444444;0,5;0,6;0,384615385;0,020979021;0,271653543;0,407608696;0,238095238;0,085714286;0,084535214;0
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,111111111;0,5;0,133333333;0,192307692;0,034965035;0,232283465;0,326086957;0,285714286;0,314285714;0,032108643;0
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,222222222;0,5;0,266666667;0,192307692;0,048951049;0,311023622;0,434782609;0,428571429;0,428571429;0,075165807;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,305555556;0,5;0,244444444;0,192307692;0,062937063;0,232283465;0,27173913;0,19047619;0,314285714;0,005158438;0
0,2;0,333333333;0,5;0;0,428571429;0,25;0,2;0,2;0,5;0,466666667;0,25;0,466666667;1;0,25;0,25;0,066666667;0,428571429;0,466666667;0,527777778;0,5;0,177777778;0,442173077;0,034965035;0,173228346;0,190217391;0,119047619;0,028571429;0,015685862;0
0,2;0,333333333;1;0;1;0,25;0,066666667;0,2;0,5;0,2;0,25;1;1;0,25;0,25;0,066666667;0,428571429;0,2;0,361111111;0,5;0,2;0,442173077;0,062937063;0,192913386;0,217391304;0,142857143;0,371428571;0,016001684;0
0,2;0,333333333;1;0;1;0,25;0,066666667;0,2;0,5;0,2;0,25;1;1;0,25;0,25;0,066666667;0,428571429;0,2;0,527777778;0,5;0,333333333;0,442173077;0,125874126;0,311023622;0,380434783;0,285714286;0,542857143;0,086219602;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,444444444;0,25;0,155555556;0,442173077;0,013986014;0,192913386;0,407608696;0,095238095;0,171428571;0,053900411;0
1;0;0,5;0,125;1;0,5;0,466666667;0,466666667;0,25;0,066666667;0,125;0,466666667;1;1;0;0,2;0,428571429;0,066666667;0,611111111;0,25;0,244444444;0,442173077;0,076923077;0,271653543;0,570652174;0,19047619;0,285714286;0,081376987;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,25;0,2;0,2;0;0,066666667;0;0,466666667;1;0,5;0,25;0,466666667;0,428571429;0,2;0,194444444;0,5;0,244444444;0;0,013986014;0,173228346;0,163043478;0,261904762;0,257142857;0,001158017;0
0,066666667;0,333333333;1;0,25;1;0,125;0,066666667;0,2;0,5;0;0;1;1;0,5;0,25;0,466666667;0,428571429;0,066666667;0,583333333;0,5;0,466666667;0;0,062937063;0,291338583;0,543478261;0,404761905;0,428571429;0,021581219;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,611111111;0,5;0,244444444;0;0,076923077;0,283464567;0,27173913;0,19047619;0,485714286;0,042320244;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,125;0,2;0,2;0,5;0,066666667;0,5;0,2;1;0,25;0,5;0,2;0,428571429;0,2;0,527777778;0,5;0,244444444;1;0,174825175;0,283464567;0,489130435;0,19047619;0,342857143;0,055163701;0
0,466666667;1;0,5;0,25;0,428571429;0,25;0,066666667;0,066666667;1;0,466666667;0,5;0,2;0,5;0,25;0,125;0,2;1;0,466666667;0,277777778;0,5;0,266666667;0,192307692;0,055944056;0,350393701;0,461956522;0,30952381;0,371428571;0,176755448;0
0,466666667;1;0,5;0,25;0,428571429;0,25;0,066666667;0,066666667;1;0,466666667;0,5;0,2;0,5;0,25;0,125;0,2;1;0,466666667;0,5;0,5;0,355555556;0,192307692;0,06993007;0,350393701;0,244565217;0,214285714;0,371428571;0,162017054;0
0,2;0,333333333;0,5;0;0,428571429;0,25;0,066666667;0,2;0,5;1;0,25;0,2;1;0,25;0,25;0,066666667;0,142857143;0,2;0,238888889;0,5;0,168888889;0,384615385;0,013986014;0,192913386;0,195652174;0,1;0,314285714;0,001894936;0
0,2;0,333333333;0,5;0;0,428571429;0,25;0,066666667;0,2;0,5;1;0,25;0,2;1;0,25;0,25;0,066666667;0,142857143;0,2;0,405555556;0,5;0,302222222;0,384615385;0,048951049;0,429133858;0,358695652;0,242857143;0,314285714;0,024739446;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,416666667;0,5;0,266666667;1;0,027972028;0,165354331;0,217391304;0,071428571;0,171428571;0,012001263;0
0,466666667;0;0,5;0,5;1;0,5;0,066666667;0,2;0,25;0,466666667;0,25;0,066666667;1;0,5;0;0,2;0,142857143;0,066666667;0,638888889;0,5;0,355555556;1;0,062937063;0,244094488;0,434782609;0,166666667;0,285714286;0,034424676;0
0,466666667;1;0,5;0;0,428571429;0,125;0,2;0,2;1;0,466666667;0,25;0,466666667;1;0,25;0,125;0,066666667;0,428571429;0,466666667;0,194444444;0,5;0,222222222;0,384615385;0,020979021;0,153543307;0,163043478;0,238095238;0,285714286;0,022528687;0
0,466666667;1;0,5;0;0,428571429;0,125;0,2;0,2;1;0,466666667;0,25;0,466666667;1;0,25;0,125;0,066666667;0,428571429;0,466666667;0,361111111;0,5;0,444444444;0,384615385;0,090909091;0,232283465;0,326086957;0,476190476;0,4;0,113590904;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,5;0,2;0,2;0,5;0,2;0,25;0,466666667;0,5;0,5;0,25;0,2;1;0,2;0,2;0,5;0,32;0;0,055944056;0,255905512;0,277173913;0,319047619;0,102857143;0,024949995;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,5;0,2;0,2;0,5;0,2;0,25;0,466666667;0,5;0,5;0,25;0,2;1;0,2;0,422222222;0,5;0,408888889;0;0,090909091;0,334645669;0,385869565;0,414285714;0,217142857;0,063480366;0
0,2;0,333333333;0,5;0,25;0,428571429;0,25;0,2;0,2;0,5;0,2;0,25;0,2;0,5;0,25;0,25;0,466666667;1;0,466666667;0,5;0,5;0,2;0;0,034965035;0,173228346;0,163043478;0,142857143;0,4;0,013054006;0
0,2;0,333333333;0,5;0,25;0,428571429;0,25;0,2;0,2;0,5;0,2;0,25;0,2;0,5;0,25;0,25;0,466666667;1;0,466666667;0,666666667;0,5;0,422222222;0;0,090909091;0,291338583;0,326086957;0,285714286;0,228571429;0,071691757;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,055555556;0,5;0,066666667;0;0,027972028;0,07480315;0;0,166666667;0,428571429;0,007685019;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,305555556;0,5;0,328888889;0;0,41958042;0,37007874;0,489130435;0,5;0,434285714;0,170438994;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,361111111;0,5;0,288888889;0,384615385;0,006993007;0,271653543;0,326086957;0,238095238;0,371428571;0,00073692;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,472222222;0,5;0,288888889;0,442173077;0,055944056;0,232283465;0,27173913;0,476190476;0,2;0,023055058;0
0,066666667;1;0,5;0,25;0,428571429;0;0,2;0,2;1;0,2;0,25;0,2;0;0,25;0,25;0,2;0,428571429;0,2;0,388888889;0,25;0,133333333;0,192307692;0,027972028;0,169291339;0,288043478;0,061904762;0,228571429;0,002316033;0
0,066666667;1;0,5;0,25;0,428571429;0;0,2;0,2;1;0,2;0,25;0,2;0;0,25;0,25;0,2;0,428571429;0,2;0,888888889;0,25;0,311111111;0,192307692;0,062937063;0,248031496;0,451086957;0,3;0,4;0,013054006;0
0,066666667;1;0,5;0,25;0,428571429;0;0,2;0,2;1;0,2;0,25;0,2;0;0,25;0,25;0,2;0,428571429;0,2;0,194444444;0,25;0,377777778;0,192307692;0,041958042;0,07480315;0,108695652;0,333333333;0,114285714;0,015685862;0
0,066666667;1;0,5;0,25;0,428571429;0;0,2;0,2;1;0,2;0,25;0,2;0;0,25;0,25;0,2;0,428571429;0,2;0,361111111;0,25;0,555555556;0,192307692;0,097902098;0,153543307;0,27173913;0,523809524;0,114285714;0,032108643;0
0,2;0,333333333;0,5;0,25;0,428571429;0,125;0,466666667;0,466666667;0,5;0;0;1;1;1;0,25;0,466666667;0,428571429;0,066666667;0,35;0,5;0,346666667;0,625;0,125874126;0,385826772;0,336956522;0,319047619;0,262857143;0,105168965;0
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,25;0,5;0,333333333;0,192307692;0,027972028;0,291338583;0,461956522;0,333333333;0,342857143;0,000947468;0
0,466666667;0;0,5;0,25;1;0,5;0,2;0,2;0,25;0,2;0,25;0,2;1;0,5;0;0,2;0,428571429;0,2;0,805555556;0,25;0,244444444;0,442173077;0,06993007;0,251968504;0,570652174;0,19047619;0,628571429;0,049373618;0
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,1;0,5;0,191111111;0,384615385;0,027972028;0,37007874;0,070652174;0,133333333;0,102857143;0,014633119;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,466666667;0,2;0,5;0,2;0,25;0,066666667;1;0,5;0,25;0,466666667;1;0,2;0,25;0,5;0,2;0,384615385;0,034965035;0,192913386;0,217391304;0,142857143;0,257142857;0,017580798;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,466666667;0,2;0,5;0,2;0,25;0,066666667;1;0,5;0,25;0,466666667;1;0,2;0,638888889;0,5;0,333333333;0,384615385;0,090909091;0,311023622;0,597826087;0,285714286;0,542857143;0,26992315;0
0,2;0,333333333;0,5;0,5;0,428571429;0,5;0,2;0,2;0,5;0,466666667;0,25;0;1;0,5;0,25;0,466666667;0,428571429;0,066666667;0,194444444;0,5;0,2;0,442173077;0,041958042;0,271653543;0,244565217;0,142857143;0,114285714;0,04147805;0
0,2;0,333333333;0,5;0,5;0,428571429;0,5;0,2;0,2;0,5;0,466666667;0,25;0;1;0,5;0,25;0,466666667;0,428571429;0,066666667;0,305555556;0,5;0,288888889;0,442173077;0,062937063;0,350393701;0,35326087;0,238095238;0,228571429;0,092114959;0
0,2;0,333333333;0,5;0,5;0,428571429;0,5;0,2;0,2;0,5;0,466666667;0,25;0;1;0,5;0,25;0,466666667;0,428571429;0,066666667;0,416666667;0,5;0,377777778;0,442173077;0,083916084;0,429133858;0,461956522;0,333333333;0,342857143;0,15843773;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,327777778;0,5;0,355555556;0;0,013986014;0,133858268;0,347826087;0,166666667;0,154285714;0,055163701;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,55;0,5;0,444444444;0;0,104895105;0,212598425;0,456521739;0,261904762;0,268571429;0,02831877;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,438888889;0,5;0,444444444;0;0,111888112;0,212598425;0,565217391;0,261904762;0,268571429;0,023686704;0
0,2;0,333333333;0,5;0,5;0,428571429;0,5;0;0,066666667;0,5;1;0,5;0,066666667;0,5;0,25;0,25;0,2;0,428571429;0,2;0,472222222;0,5;0,555555556;0,625;0,055944056;0,38976378;0,190217391;0,214285714;0,285714286;0,024528898;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,138888889;0,5;0,222222222;0,192307692;0,027972028;0,165354331;0,163043478;0,214285714;0,525714286;0,009053585;0
0,2;0,333333333;1;0,125;1;0,25;0,066666667;0,2;0,5;0,066666667;0,25;0,466666667;1;0,5;0,25;0,2;0,428571429;0,066666667;0,388888889;0,25;0,244444444;0,625;0,027972028;0,173228346;0,163043478;0,047619048;0,257142857;0,044215181;0
0,2;0,333333333;1;0,125;1;0,25;0,066666667;0,2;0,5;0,066666667;0,25;0,466666667;1;0,5;0,25;0,2;0,428571429;0,066666667;0,5;0,25;0,422222222;0,625;0,062937063;0,251968504;0,27173913;0,142857143;0,257142857;0,11622276;0
0,066666667;0,333333333;1;0,25;1;0,125;0,066666667;0,2;0,5;0;0;1;1;0,5;0,25;0,466666667;0,428571429;0,066666667;0,777777778;0,25;0,555555556;0,625;0,090909091;0,37007874;0,597826087;0,333333333;0,657142857;0,107906095;0
0,2;1;0,25;0,25;0,142857143;0,25;0,466666667;0,066666667;1;0,066666667;0,5;0,066666667;0,5;0;0,0625;0,066666667;0,142857143;0,2;0,277777778;0,25;0,333333333;0,625;0,027972028;0,153543307;0,135869565;0,19047619;0,142857143;0,100115802;0
0,2;1;0,25;0,25;0,142857143;0,25;0,466666667;0,066666667;1;0,066666667;0,5;0,066666667;0,5;0;0,0625;0,066666667;0,142857143;0,2;0,388888889;0,25;0,422222222;0,625;0,06993007;0,232283465;0,244565217;0,285714286;0,257142857;0,213075061;0
0,2;1;0,25;0,25;0,142857143;0,25;0,466666667;0,066666667;1;0,066666667;0,5;0,066666667;0,5;0;0,0625;0,066666667;0,142857143;0,2;0,777777778;0,25;0,644444444;0,625;0,097902098;0,311023622;0,516304348;0,428571429;0,6;0,578903042;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,066666667;0,066666667;0,5;0,466666667;0,5;0,2;0,5;0,25;0,25;0,2;1;0,466666667;0,527777778;0,25;0,866666667;0,625;0,104895105;0,311023622;0,217391304;0,380952381;0,257142857;0,242025476;1
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,466666667;0,2;0,5;0,2;0,25;0,066666667;1;0,5;0,25;0,466666667;1;0,2;0,25;0,25;0,422222222;0,625;0,111888112;0,311023622;0,489130435;0,857142857;0,257142857;0,184124645;1
0,066666667;0,333333333;0,25;0,25;0,142857143;0,5;0,466666667;0,066666667;0,5;0,066666667;0,5;0,066666667;0,5;0;0,125;0,066666667;0,142857143;0,2;0,388888889;0,25;0,644444444;0,625;0,118881119;0,311023622;0,35326087;0,619047619;0,257142857;0,215706917;1
0,466666667;1;1;0,125;1;0,125;0,066666667;0,2;1;0,066666667;0,25;0,466666667;1;0,5;0,125;0,2;0,428571429;0,066666667;0,527777778;0,642857143;0,511111111;0,625;0,083916084;0,311023622;0,706521739;0,619047619;0,6;0,042004422;1
0,466666667;1;1;0,125;1;0,125;0,066666667;0,2;1;0,066666667;0,25;0,466666667;1;0,5;0,125;0,2;0,428571429;0,066666667;0,694444444;0,642857143;0,422222222;0,625;0,125874126;0,311023622;0,815217391;0,476190476;0,6;0,063059269;1
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,805555556;0;0,377777778;0,625;0,300699301;0,38976378;0,923913043;0,666666667;0,485714286;0,370460048;1
0,2;0,333333333;0,5;0;0,428571429;0,25;0,2;0,2;0,5;0,466666667;0,25;0,466666667;1;0,25;0,25;0,066666667;0,428571429;0,466666667;0,972222222;0;0,688888889;0,625;0,230769231;0,38976378;0,760869565;0,333333333;0,485714286;1;1
0,066666667;0,333333333;1;0,25;1;0,125;0,066666667;0,2;0,5;0;0;1;1;0,5;0,25;0,466666667;0,428571429;0,066666667;0,972222222;0;0,422222222;0,625;0,475524476;0,409448819;0,923913043;0,380952381;0,628571429;0,21728603;1
0,2;1;0,25;0,25;0,142857143;0,25;0,466666667;0,066666667;1;0,066666667;0,5;0,066666667;0,5;0;0,0625;0,066666667;0,142857143;0,2;0,527777778;0,714285714;0,422222222;0,625;0,006993007;0,38976378;0,489130435;0,380952381;0,542857143;0,001052742;1
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,5;0;0,377777778;0,625;0,104895105;0,192913386;0,461956522;0,333333333;1;0,063901463;1
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,35;0,5;0,262222222;0,442173077;0,013986014;0,212598425;0,190217391;0,166666667;0,148571429;0,010632698;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,466666667;0,5;0,355555556;0,442173077;0,062937063;0,291338583;0,244565217;0,214285714;0,177142857;0,102010738;0
0,466666667;0,333333333;0,5;0;0,428571429;0,25;0,466666667;0,466666667;0,5;0,2;0,125;1;1;0,5;0,25;0,066666667;0,428571429;0,2;0,577777778;0,5;0,444444444;0,442173077;0,13986014;0,37007874;0,35326087;0,30952381;0,291428571;0,326244868;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,25;0,066666667;0,2;0,5;0,066666667;0,5;0,066666667;1;0,5;0,25;0,466666667;0,142857143;0,466666667;0,294444444;0,5;0,173333333;0,442173077;0,020979021;0,169291339;0,260869565;0,114285714;0,32;0,006421729;0
0;0;0,5;0,25;0,428571429;0,25;0,066666667;0,466666667;0,5;0,066666667;0,5;0,066666667;1;0,5;0,5;0,2;0,142857143;0,466666667;0,405555556;0,5;0,208888889;0,442173077;0,048951049;0,248031496;0,369565217;0,152380952;0,434285714;0,023055058;0
0;0;0,5;0,25;0,428571429;0,25;0,066666667;0,466666667;0,5;0,066666667;0,5;0,066666667;1;0,5;0,5;0,2;0,142857143;0,466666667;0,55;0,5;0,293333333;0,442173077;0,06993007;0,295275591;0,510869565;0,242857143;0,588571429;0,057795557;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,255555556;0,5;0,213333333;0,442173077;0,013986014;0,204724409;0,277173913;0,171428571;0,2;0,005368986;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,338888889;0,5;0,28;0,442173077;0,041958042;0,248031496;0,385869565;0,266666667;0,257142857;0,024107801;0
0,066666667;0,333333333;0,25;0,5;0,142857143;0,5;0,2;0,066666667;0,5;0,2;0,5;0;0,5;0;0,125;0,066666667;0;0,066666667;0,45;0,5;0,368888889;0,442173077;0,104895105;0,326771654;0,548913043;0,385714286;0,314285714;0,088851458;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,25;0,2;0,2;0;0,066666667;0;0,466666667;1;0,5;0,25;0,466666667;0,428571429;0,2;0,277777778;0,5;0,111111111;0,442173077;0,006993007;0,153543307;0,108695652;0,047619048;0,314285714;0,002000211;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,25;0,2;0,2;0;0,066666667;0;0,466666667;1;0,5;0,25;0,466666667;0,428571429;0,2;0,388888889;0,5;0,2;0,442173077;0,027972028;0,212598425;0,163043478;0,095238095;0,428571429;0,016212233;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,25;0,2;0,2;0;0,066666667;0;0,466666667;1;0,5;0,25;0,466666667;0,428571429;0,2;0,638888889;0,5;0,288888889;0,442173077;0,06993007;0,330708661;0,217391304;0,19047619;0,542857143;0,026108011;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,222222222;0,5;0,155555556;0,384615385;0,020979021;0,228346457;0,135869565;0,095238095;0,148571429;0,020949574;0
0,2;0,333333333;0,5;0,5;0,428571429;0,5;0,066666667;0,2;0;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,444444444;0,5;0,244444444;0,384615385;0,055944056;0,307086614;0,244565217;0,19047619;0,377142857;0,033056111;0
0,2;0,333333333;0,5;0,25;0,428571429;0,125;0,466666667;0,466666667;0,5;0,066666667;0,125;0,2;1;0,5;0,25;0,466666667;0,428571429;0,2;0,111111111;0,5;0,16;0,442173077;0,006993007;0,141732283;0,081521739;0,1;0,114285714;0,002210759;0
0,2;0,333333333;0,5;0,25;0,428571429;0,125;0,466666667;0,466666667;0,5;0,066666667;0,125;0,2;1;0,5;0,25;0,466666667;0,428571429;0,2;0,444444444;0,5;0,204444444;0,442173077;0,055944056;0,299212598;0,244565217;0,147619048;0,342857143;0,026739657;0
